anime_id,members
28887,93
32627,31
15961,169
30097,77
33906,55
27811,151
31264,86
31265,85
25979,67
26007,65
33760,52
32796,37
32797,36
33193,114
33195,110
33194,77
33196,144
10506,152
9404,85
25093,65
30201,73
18683,161
1739,369
30983,35
24441,66
33801,188
30447,47
33538,92
33539,24
33540,165
18939,87
18941,105
32014,58
18943,87
20963,90
28293,78
9885,110
21547,69
21487,75
21489,66
23393,103
25065,79
17221,122
33132,37
10304,137
15875,165
16486,145
7980,124
9749,85
17315,69
30045,86
22401,68
22657,73
16510,122
22997,68
15823,106
26223,55
26157,67
14069,104
15579,163
22313,103
26159,149
7052,252
31508,32
10633,114
26263,45
13449,137
9546,120
30939,155
2712,158
30208,45
29401,48
33415,57
6091,152
29389,44
5933,185
33484,45
30070,73
22683,104
22995,51
19981,65
10756,90
29741,43
9349,130
24789,149
31942,46
30960,55
9879,92
10369,84
7092,358
25075,82
33199,52
8829,188
8832,125
32884,38
33200,43
26151,49
30940,37
13307,189
19983,90
7639,114
31321,49
20223,94
19887,80
27963,64
17211,246
33855,704
33757,81
24085,75
30982,42
32226,55
10541,251
11611,97
11609,130
13551,143
1863,235
32369,47
32888,452
31829,622
29756,881
32609,159
2101,161
32757,74
11405,116
28019,50
26321,45
19999,72
10774,166
8143,123
31450,88
16804,106
28573,38
23979,70
28555,53
30933,39
24669,68
16814,88
30082,68
18283,68
18303,62
22393,116
22791,55
31948,51
21517,64
21941,74
16988,85
21933,76
27499,70
21935,75
21973,72
27501,73
21937,80
10061,124
21943,76
21945,73
9007,132
27371,71
17213,87
22037,68
17004,81
21947,74
17215,82
27569,66
21951,71
21953,72
18591,85
27491,106
27495,83
27571,67
27497,69
16163,121
21957,70
21955,66
21959,80
10056,113
22035,89
29901,85
21291,88
21961,88
18355,93
9446,126
9451,120
32676,72
19433,83
27373,66
21975,76
27683,74
23617,73
17219,97
21293,73
17006,81
10060,115
10684,107
20113,81
21295,77
18357,87
10057,113
21963,73
10059,130
10685,107
21297,73
14381,104
21967,74
21969,87
21971,75
27493,63
10058,117
33188,101
11497,86
30024,41
3822,214
30210,65
9965,110
30762,52
31005,46
17619,98
32074,40
3451,151
18447,171
24819,109
30120,47
32868,71
27575,68
15111,81
18703,96
9500,141
3497,310
31238,102
29657,108
32756,68
29429,83
29475,40
10989,113
23911,62
32629,35
9906,116
3575,92
3885,315
6482,203
33999,44
6481,228
34000,44
33998,46
4440,158
33320,13
7683,126
11713,86
4553,217
25101,72
24969,108
25103,91
29505,69
26011,91
6583,158
14529,123
17991,161
17989,130
16790,63
30013,260
30159,64
16806,80
6981,187
16454,147
32852,70
34490,12
2701,104
32907,41
22845,44
26035,59
8644,99
30961,45
16568,83
30284,44
19517,72
26261,51
29799,92
26219,44
9562,124
16754,73
14821,93
32590,38
18629,79
18567,99
18569,104
33662,13
13435,109
19535,110
21255,208
30153,63
32142,85
20235,131
3937,156
29485,38
31691,40
32663,73
6519,161
19843,207
30232,187
30754,56
15865,212
33543,130
26093,50
30971,65
23003,63
29103,75
15129,88
31486,1167
17487,76
27377,50
31299,113
21869,118
26311,72
19989,77
16728,168
32149,75
29425,43
26269,72
30012,89
32585,32
29669,82
33822,20
31861,1602
5986,158
32812,79
5922,271
26273,52
26239,47
32167,57
24619,165
29457,78
25987,135
18907,60
2930,88
32732,42
23723,86
33077,34
29856,83
11681,67
19445,137
27993,90
7982,340
17961,280
29151,69
30582,51
23915,117
22065,84
7629,78
5943,140
7459,146
25149,74
12401,162
8524,200
31892,90
31893,57
7955,216
18919,195
9416,148
9417,122
29501,74
9949,76
4621,93
7844,195
9956,58
15399,127
32593,84
8081,188
16746,65
8189,313
31259,115
29369,41
27839,59
30537,1111
28591,188
33887,42
20111,69
12529,83
19049,76
19991,72
20125,76
30928,38
26339,44
24803,42
31055,394
26149,41
8539,224
30036,64
17201,71
19513,97
23407,60
32799,44
29473,37
26275,50
33525,59
29780,95
33533,29
30408,87
33884,45
25069,133
13457,125
29209,40
26287,52
10242,63
20233,95
9825,126
6730,120
33702,85
12657,185
32855,91
30135,52
23769,63
21711,103
32144,127
6124,92
5278,255
29073,91
28685,61
2366,303
29667,97
10812,129
32758,83
18137,164
22131,61
25079,132
20087,96
12341,115
21509,73
6917,189
29649,81
12905,133
15139,130
33691,39
32861,86
32598,37
29479,39
5473,149
29929,70
28023,46
9175,89
12903,120
10943,107
6273,181
32646,39
19555,61
32889,50
32890,57
19311,67
12901,89
4131,176
23537,57
12899,152
3975,265
6989,154
21037,276
29283,106
10224,229
33086,70
12897,138
12887,122
12895,84
19985,70
26447,78
17649,122
19059,68
10815,144
16830,63
18269,57
23641,61
8345,143
34078,32
8346,100
30049,42
30054,36
10250,102
10244,71
25981,62
4682,133
4681,277
11695,123
8753,181
10909,118
30122,93
17621,147
34453,75
12835,92
12861,78
16253,79
30977,32
20225,90
34038,37
32388,53
32580,35
6658,300
33085,52
29800,94
30973,106
29917,71
4598,141
32639,41
21713,72
29153,83
30931,33
6522,125
30863,80
33787,54
32637,60
12833,89
27851,55
13303,867
30941,37
5921,298
6528,177
30131,67
30605,90
25599,69
25597,77
31269,97
30029,66
16832,69
22561,75
18627,108
33083,30
33084,28
24447,62
20145,102
23741,138
31476,123
33124,59
17106,90
31266,95
9228,200
4544,302
2708,95
12139,158
6868,171
21161,62
33916,37
29747,38
30083,74
22219,57
33319,15
33791,74
22503,209
29099,86
30875,69
33099,64
29867,94
30974,42
29363,112
30085,76
30207,55
22279,71
33776,323
22711,56
9952,196
19839,86
12005,173
12039,208
12037,101
25173,130
31925,104
33429,49
15977,117
31696,42
31697,34
33357,163
29986,56
33866,60
4088,260
30767,63
12809,72
12807,90
7419,145
33758,121
31701,54
12091,199
29133,77
22757,372
24839,100
5303,248
12799,184
31150,72
9973,143
18491,103
6156,152
18489,103
32230,89
9822,252
32751,134
31700,45
32933,50
30140,45
32807,39
32820,35
32819,35
32821,35
32808,40
32818,36
32809,50
24603,94
32269,45
32270,43
31348,51
33744,34
12795,255
15815,88
29837,190
26313,53
31177,149
10554,292
10563,112
20205,67
30165,97
30985,56
28557,40
23765,89
23767,74
17471,68
12793,74
30116,38
32642,59
12791,110
32916,36
10705,163
10706,109
18817,87
33933,369
30969,36
32644,30
33908,82
25749,208
29739,144
5468,141
21277,69
21275,85
7646,276
29970,55
28201,93
25589,53
33764,61
20227,61
33777,69
25815,83
10113,150
27467,62
33762,78
33763,47
32920,46
31317,45
26113,42
12781,88
31170,60
23351,153
7625,184
21129,94
12771,102
24981,74
30119,85
30169,75
15657,86
28055,125
30957,51
31872,40
23345,62
15141,130
33828,35
3500,116
24575,66
26097,53
30213,65
5841,160
26307,43
12769,307
29812,79
33846,153
29751,55
32850,66
30998,35
30763,101
12767,103
6448,242
18983,93
22197,60
12765,109
30309,542
6272,531
31838,180
33048,1859
30211,73
5821,152
4790,207
33571,46
33570,62
9520,181
9522,137
5234,284
23313,76
10987,135
22709,66
23315,57
31698,67
33339,386
11093,123
31427,172
32733,60
19717,78
12759,76
32557,72
30089,125
30090,86
13167,109
11097,85
11095,78
7808,172
28543,50
18967,76
13455,120
34096,13383
34134,90706
30484,60999
25777,170054
34437,22748
33486,46892
32937,54069
33506,45127
33417,12022
30727,22890
33352,20564
33248,22133
31765,50944
32887,12406
33487,20776
30455,15465
33047,12653
31783,9037
34451,14124
33852,14017
25537,53365
33743,9854
33845,8666
33674,32041
33489,23398
32949,20941
30485,19590
32901,8449
34055,13463
32981,11661
34176,7716
33010,13008
31537,9939
31931,5098
31629,9867
33018,12012
29643,1687
33337,7403
33736,147
34051,5889
33839,1648
34350,515
33818,3303
34465,7013
33820,1416
20471,1860
33564,2549
33371,931
32878,6943
33573,1953
31853,2290
32086,3251
33071,8350
33475,1896
33354,6737
9488,15181
34525,108
28833,5678
33729,2069
33730,1861
33388,142
34088,1036
32830,442
28377,713
34257,2479
32407,3999
32152,2306
31456,4017
34244,151
34346,70
34008,3156
34497,240
33988,6252
34430,1997
32271,5363
34299,6529
33672,172
31678,1466
32212,3317
34208,797
3786,66600
30778,16446
34321,5005
34100,7373
33049,10067
33050,4282
34338,208
34332,22
34427,258
33203,2127
33731,4139
33457,751
34280,1045
34488,19
34485,11
32455,586
33389,133
32936,2462
31433,3969
28613,627
33783,1022
34527,5
34279,360
30532,1370
23279,12529
33378,890
34403,1408
34016,2673
34125,3857
21877,2670
33948,909
33204,4186
33797,292
34028,872
33899,1048
33733,1984
33027,503
34012,749
33012,1659
33840,995
33532,698
34198,64
33089,572
32133,286
34501,319
34032,620
33191,2607
31758,27504
34104,887
33206,5765
33519,8961
33520,8986
31658,15817
31812,20335
34106,3628
34151,414
33735,162
34021,785
17947,4772
32900,13884
33788,1766
33737,173
31422,2216
31445,245
20715,1186
30448,4044
34391,2040
34223,149
34383,1783
34277,10823
33850,233
34264,55
32447,2181
34148,1335
34392,1616
33983,1716
33949,5179
34262,321
34161,16008
33185,939
33447,1262
30695,5207
24023,455
33391,370
33019,4037
32262,4558
34348,65
32951,4174
34393,219
33726,1286
34494,1295
34102,2076
33889,416
34289,1465
32032,1797
33836,6809
32836,1880
32843,1556
34456,43
34315,23
30736,20953
30223,3165
33095,8585
33502,251
33834,4496
33362,2504
33036,10668
33013,5210
27783,6474
34086,10848
34310,51
33308,610
34177,359
34449,242
32596,107
34416,36
33473,75
21305,4481
33581,19813
23275,1060
34019,1303
34474,843
34498,531
34076,5934
33064,2058
33478,2341
32924,4305
32012,649
34522,381
34022,381
34467,1838
32615,6652
32222,237
34471,169
34284,2593
34445,4439
33035,2294
33390,160
11879,14342
29575,8510
15843,6940
21097,9825
2238,12270
10779,20316
10380,14925
25345,6158
22069,5099
8634,31195
12375,9650
3559,7713
32587,2811
21829,6648
15537,6866
11827,10450
24641,7672
6893,23605
2798,14076
10048,2322
7411,14138
32355,4447
5959,8649
22429,7685
7748,24288
719,20964
9322,11206
5774,23730
4502,7634
20377,3836
20801,6680
33322,2600
31886,3515
18655,5320
8110,8450
14991,7256
13221,8854
3918,9654
5097,8112
3102,7218
3220,6599
31789,3259
16474,3189
15097,8884
28779,4447
29083,3348
12143,5950
30614,3921
30243,5163
3210,24223
18691,4748
8291,5036
30891,4433
30702,2453
32667,3965
10419,4954
10683,6420
3939,6991
2372,8614
29261,2962
28157,2935
2135,9633
7053,11055
19051,5600
25667,4566
21521,7234
32423,2636
13057,4430
2867,7709
14127,5018
16472,4210
9311,5091
29808,3475
15291,3597
32872,2891
18525,3518
15841,5384
1787,7314
16638,4762
33231,1663
28961,4286
6465,4719
32620,2561
17867,4007
9435,6096
5315,3493
31788,2967
6590,5068
18693,3727
4763,4230
21925,4124
23479,2815
10106,4175
5194,7244
10694,7086
3771,6171
2446,3316
4358,7882
16914,3659
29807,2254
11321,7929
20849,6423
32518,1964
6194,5625
8039,3815
10280,2441
5902,17362
32063,2045
741,27518
13595,5108
19859,2361
29809,3541
13219,4132
12959,3853
31810,2695
21001,3843
2432,15917
17745,3528
3992,5445
3375,30628
2433,4344
3970,5039
3479,7603
30898,2362
2852,7484
5719,15885
10488,3877
21363,2601
5464,7889
2136,7713
747,15269
19631,3579
5762,11680
16642,4115
4600,6101
31118,2713
12997,8152
5784,17943
2873,10176
7178,3550
2866,7712
22347,2889
1401,14097
2396,5508
3941,2550
4360,4777
21069,3054
734,4127
16189,3000
9308,11092
28309,4310
17537,2898
14379,3505
33962,1247
24377,2846
5172,3780
25923,2364
11067,4072
33981,939
10458,4192
13785,4873
11065,4313
203,5080
6892,3890
4010,6951
31117,2714
972,14478
12055,6742
32895,1927
24911,1930
14539,4931
4473,16527
10827,6007
6690,3338
368,31309
4399,4965
34107,920
8293,4850
14543,5152
32405,2211
33505,1400
31189,2330
10695,4758
1408,7095
15541,3017
3919,2393
5644,1771
3636,3040
16059,3613
3478,3817
23665,2057
2438,3782
28311,2633
2841,6495
6692,2938
23247,1808
8918,17437
3679,5207
32239,1804
23047,2571
1896,9395
6041,3587
10668,7713
34246,607
32833,2178
21751,3390
27413,2072
21597,3010
27363,2465
12957,3466
23033,3285
33769,1307
10457,3914
11747,2729
24021,2159
2352,4458
20379,2321
21349,2143
11807,2579
28859,2068
17251,3367
2411,6564
7730,4926
29085,2324
4590,4491
15867,4538
3286,3536
5651,3898
33768,1059
10590,3965
2505,3512
830,9174
11745,4229
2353,2220
2441,3092
9970,4567
14995,2659
6531,2756
30242,2530
22543,2521
22039,1990
2681,1180
6122,3287
2417,9076
9328,6706
11467,6162
19569,2640
33979,1345
221,14651
5743,3023
12373,2430
3537,6250
29573,2720
24987,1953
5214,2864
17491,4334
30741,2568
12057,5400
15409,2634
2410,1934
3707,2958
6686,2586
2531,3419
4342,3844
2539,4577
3940,3126
320,27941
2413,6383
9442,3954
1780,6574
30583,3323
28313,3054
7276,3044
24271,2089
2442,1711
7456,5082
27603,2345
5054,2247
4027,3594
5347,7393
9761,8792
14047,1944
2988,4755
5424,4247
3058,3600
3944,4437
13937,2254
4127,2273
4607,3437
1041,7117
5427,2745
31397,2444
16644,2060
1042,6824
4698,2735
19103,2005
3888,4631
14993,2717
2960,3237
2377,1563
2982,3499
3999,2948
1635,5247
24967,2696
1783,5952
7708,4348
8651,2307
29705,2680
1263,3483
24745,1745
20589,2051
10420,2188
33291,1648
8987,3006
10546,3107
3171,2099
15539,2156
1634,6387
20995,2350
14661,2150
23719,1859
7969,3907
23305,2563
4278,1843
11997,4042
9968,2887
30812,2791
17541,2886
1360,5641
3302,3991
33514,1325
21393,1786
13223,2777
10792,2754
3622,2954
9310,3463
2275,2445
2276,2163
14129,3603
2134,2528
33865,481
2394,2684
5603,2295
8294,2261
2140,2865
9309,2654
12961,2928
2148,27367
32864,2194
6986,3816
5643,2189
24851,1786
10256,860
2870,3770
2325,3957
25877,2345
6337,2878
3917,1615
2896,5847
7581,2552
11031,2589
9721,4978
33393,1402
31518,1729
7712,2754
1785,5710
10770,3302
11349,3122
1403,2651
7583,2551
823,2171
1387,6061
3239,2603
31401,2481
3050,4881
3995,2572
30128,2115
9545,2684
24453,2024
4816,2217
2188,3853
33588,415
33993,902
2955,4874
33153,1613
24849,1821
21059,1885
5455,2209
10421,2863
4057,3056
24317,1970
10851,12922
2590,3813
3747,3363
9588,2438
4714,2722
13325,3292
2533,2241
2883,3165
29915,1737
32267,2103
2445,3258
9638,5071
217,1420
11465,2071
1389,2710
30460,1777
32997,1819
6685,2005
6220,1883
31400,2327
5993,1916
20757,3280
8655,2918
2138,3176
1359,6551
746,28620
2917,1864
6891,2570
9849,4372
7266,3537
14659,1775
4004,3422
18653,2918
733,6547
18455,2331
30262,1285
2861,2552
2324,5863
31885,1542
32016,2349
8289,2300
2945,2486
7179,2831
33165,1430
3427,1387
18959,2179
17543,1800
5321,1958
13217,1974
8339,6890
5653,1981
5209,2708
2194,2830
33138,1529
10392,2374
2943,2489
3916,2930
2431,1566
1633,3942
11523,1690
8837,2258
8577,37519
6402,2588
1339,3966
24273,2867
6235,2189
9467,2704
8111,2748
8653,2600
1779,2381
2875,2727
27879,1854
22901,1585
316,2594
9009,2673
2021,1895
4946,1342
34030,532
1275,2029
34311,414
3062,2372
5686,2383
4304,6172
214,1408
8292,2772
2507,2208
753,2825
3324,4289
17747,2646
188,1222
3308,2197
1781,2459
15839,2946
9287,1492
19857,2124
23477,983
3303,1506
22119,2478
3403,2890
1388,2741
2359,2545
3385,2049
25055,1832
24357,1453
30269,1628
1113,1934
211,1911
18151,1974
3998,1591
9778,3025
5324,2175
1895,2181
12955,1947
7268,3250
1821,3034
1510,2457
2868,3252
27909,1526
3300,1019
19101,2702
27881,2104
9904,2121
2871,5597
2341,4425
3802,2022
5213,2150
2858,3755
1274,1760
5924,1433
31995,1914
14657,2239
11749,2429
5259,2294
5212,2863
2329,1171
4363,2227
2378,1396
31740,2298
3538,1959
1331,3467
29703,1439
27747,1316
16187,1755
32238,1569
10553,3516
1272,4893
3680,3720
3048,2589
1273,2808
3074,1278
16091,1838
4490,717
3107,2785
2357,2808
23101,2187
3582,1391
22655,2286
25669,1242
10286,1125
1407,2177
2360,1830
4365,2678
2859,2004
11185,4477
11969,1945
2869,3297
9006,1707
7458,2275
2191,2070
15845,2599
4491,3706
23519,1507
3329,1539
4164,1222
2328,1586
2189,1358
651,17805
3350,1923
10728,1573
19283,1578
1558,2153
19629,1796
6558,3539
2437,2335
5281,1930
2371,2647
29916,2185
18695,2016
8290,1839
2139,1397
3945,1069
4729,841
3442,1254
3452,1570
6286,2739
2430,1487
4084,1065
10845,6179
1636,3932
2506,2476
9312,3060
10429,1572
2342,676
4701,2185
6635,3670
10327,2401
3578,2338
10570,2730
13379,1832
3301,1381
4493,1522
1632,2787
5565,514
29852,1915
3105,2068
6689,2014
3833,1156
2794,642
2935,1307
10043,1442
26059,1433
4555,2054
21513,2111
10938,1523
3254,1258
3109,1106
213,2108
10920,6874
2447,3195
2266,1489
32982,875
3307,3321
9008,1873
3038,1394
4000,1175
2137,2446
3795,1394
4009,1072
1390,1539
5665,375
6691,1921
30132,1789
5117,776
2370,2453
3911,1558
31101,1807
7573,2164
28169,1992
4480,1224
4653,2195
6694,3602
4011,1925
2435,1818
2530,3466
9487,3577
1405,1135
4562,1270
2343,1736
2989,2548
1332,2050
4494,1748
3896,2532
7262,2261
4364,1274
12059,6411
10697,3821
2958,2856
4356,1625
17012,2311
3078,1027
17539,2672
3370,1059
7582,1700
3532,1388
3557,1278
2195,1387
28517,1689
31424,506
3039,1855
1406,2705
5208,1628
5211,2313
5210,1924
2469,1173
7264,1818
8652,1841
2440,1201
12995,3736
13643,1313
3056,1084
3706,2038
31652,1904
9232,5082
20959,1944
3382,1419
3108,1363
1038,1383
5439,521
3951,818
2436,3395
2755,1709
9718,1594
30454,1721
2340,785
4732,2521
29730,1973
220,1388
1385,2377
11855,2646
3628,933
4824,329
13559,2079
3379,1015
5411,1008
1513,1273
3543,1312
2532,2214
5316,3958
19633,1186
4489,958
2187,1065
3728,2912
1512,1771
3250,2503
10906,2971
17371,4388
3046,1487
1702,1724
736,9478
6120,1723
30543,1943
2375,1176
1353,1480
2145,2982
6422,1923
1496,7240
3569,1169
8275,887
2434,1368
24327,1403
23475,648
9325,543
2540,1756
827,2437
4541,1073
2863,2277
2412,2487
8654,4098
2327,1806
3378,874
5109,1736
5191,679
1770,1320
2872,1527
3422,2457
1834,1684
4488,882
2957,1657
4340,826
11815,1638
5399,846
7611,1958
828,1127
3560,1791
5408,767
34015,1144
2185,2402
755,9980
692,1047
4730,2238
3920,848
9599,1980
10575,1478
4852,888
4825,291
4820,693
22081,1670
7612,2317
5522,1123
5556,288
5614,434
1383,1194
32484,2209
1791,1942
3982,694
2610,1015
2721,952
9327,1589
4355,1594
4608,965
1404,1190
2439,1393
3529,988
3034,2004
22815,1327
4868,1253
33750,730
19635,1361
9091,1181
4379,954
5590,603
4775,688
2376,1165
3681,1392
2344,1210
4842,642
16476,1442
10325,3281
2368,1028
2838,584
9434,1902
3411,1696
1782,1341
5403,825
4799,1058
3534,897
9326,1363
31403,1360
9939,1218
4487,906
4834,456
3583,1034
4378,1228
3384,928
28519,1505
2209,2028
5674,1547
3558,1114
1595,1356
4400,715
4603,776
5400,357
2956,768
2588,1494
5612,385
3439,1624
4803,739
4813,1017
3711,4369
3551,1049
2208,827
3334,1137
5553,237
2444,1294
12239,4060
4350,1269
5049,1017
5606,450
3729,1581
1788,2075
1386,3047
2070,888
1763,1144
2345,1082
19523,1305
3921,1091
7908,272
2788,1745
4717,951
4638,695
3922,1226
3556,902
3644,744
5890,2226
2326,852
4558,922
4561,651
3942,751
3649,1445
2007,1101
14209,250
5173,1151
5575,316
3454,1445
2380,1183
5664,451
2373,958
7110,9820
3586,946
2959,1106
10552,1922
11469,1825
5645,1220
3380,930
3580,1176
8523,185
2541,1046
30658,1539
9486,943
3908,1321
1402,789
10101,1976
4606,890
24743,608
3645,678
3393,1310
5566,430
5557,283
4840,927
23761,1413
3976,1546
5398,860
8471,204
4774,737
4498,716
3587,1138
3526,1232
6015,380
2374,1341
3040,2121
2479,1540
4260,698
2218,4981
5610,487
4492,1628
3402,1273
2339,627
3953,1165
5401,1025
30770,1498
4849,1549
2946,3072
5558,607
9270,345
9887,409
4819,443
3140,1461
5571,238
3902,772
5550,462
4821,578
5613,1049
3063,925
6097,582
2169,5247
7265,2943
10409,395
30817,1549
5608,491
3383,646
33125,1326
5101,787
2443,663
4802,637
3565,535
3428,667
5544,362
9341,289
4645,751
9375,2042
10424,946
7154,253
10764,2202
5588,270
5607,384
3643,345
9211,1262
2348,1410
4357,1071
4161,739
3211,1040
2944,1729
5576,1165
4848,634
3633,1005
1511,1798
3396,654
12061,449
5154,542
7455,1298
2186,1308
2190,778
4644,445
1784,932
2395,1732
9855,893
4604,721
4731,636
2351,2325
3539,1072
2338,830
2874,868
5649,616
3983,531
4822,249
3377,1003
4557,415
2894,1443
33515,1068
6328,1375
31331,1166
724,13711
3639,840
5159,459
4479,762
13019,3322
4841,562
3527,1149
2379,1430
3705,1195
977,4559
4034,909
3648,966
2821,1419
18481,248
5733,1006
3912,721
5285,487
3824,704
3826,1184
4149,1073
5646,844
5546,290
2936,747
5587,371
3531,862
3082,854
31283,5191
4495,281
3066,1048
3093,945
5190,499
2350,1793
9600,1445
2977,1152
2979,1453
5586,401
5605,709
3793,1661
4817,532
3567,567
5108,590
3530,411
4700,858
9507,299
3950,647
4867,787
5567,257
4697,841
3160,1710
4692,656
4693,416
4560,360
3309,1099
2864,1364
5570,444
5687,386
4832,365
4017,845
1499,563
3980,1158
5540,272
5423,268
5568,1325
7864,292
2315,1686
3895,733
3981,1483
5107,901
2991,1712
3094,713
3553,556
5555,267
3536,745
5611,480
4818,605
12551,228
3563,838
5393,1092
2349,4732
6622,891
2480,712
5609,614
3581,2413
13917,883
3883,661
4699,1484
4463,1091
4575,418
3566,1062
4675,943
9851,488
4157,359
5542,252
7162,251
3562,798
9317,304
2551,1013
2592,3374
5548,580
5564,410
5573,323
4496,1075
5563,345
5663,395
3542,522
2239,417
5383,778
730,4550
12563,204
2862,2350
3564,583
6546,5551
11825,238
5391,29463
5572,480
5773,495
3635,1487
4866,27411
30663,223
9257,393
5560,439
1639,57355
4556,517
4497,460
8574,303
4369,955
5552,269
23171,1081
3890,697
3910,835
14471,332
4601,1060
5547,315
5545,503
5551,214
13051,235
3541,652
3584,652
5402,525
5561,340
7343,201
3540,552
5160,439
2240,457
4178,616
4833,608
6025,484
2990,657
11141,337
6903,442
5589,945
4310,779
5569,934
18483,214
18479,213
33960,161
34382,2459
29307,159
19747,144
20177,126
9304,172
34168,331
20007,129
33654,1574
9503,306
34506,68
17823,179
17825,112
32195,254
34361,205
7914,262
14207,174
23677,111
13959,164
29994,147
5559,240
18197,186
18199,146
34492,392
29111,108
32713,66
12397,176
17833,138
34491,79
34312,240
9504,221
34388,195
29992,112
26031,118
34399,485
10368,148
9352,201
5541,166
9316,211
5543,183
5621,219
6133,175
26081,142
